token,total_freq,doc_freq,doc_freq_pct
multisegmentreader,4,3,0.0009
howmany,4,1,0.0003
setscorer,4,2,0.0006
linedocmaker,4,2,0.0006
precomputed,4,4,0.0012
umlaut,4,1,0.0003
waitformerges,4,1,0.0003
introspection,4,3,0.0009
btw,4,4,0.0012
tier,4,3,0.0009
charbuffer,4,1,0.0003
city,4,3,0.0009
multicollector,4,2,0.0006
pivot,4,2,0.0006
exclusion,4,3,0.0009
country,4,2,0.0006
aes,4,2,0.0006
dvs,4,2,0.0006
topsuggestdocs,4,2,0.0006
chartermattribute,4,2,0.0006
abstractfield,4,1,0.0003
corereaders,4,1,0.0003
remoting,4,3,0.0009
cassandradirectory,4,1,0.0003
detected,4,4,0.0012
disclosure,4,2,0.0006
international,4,3,0.0009
callable,4,2,0.0006
cipher,4,1,0.0003
optimisation,4,3,0.0009
cohesion,4,2,0.0006
geoshapes,4,2,0.0006
planet,4,2,0.0006
rcmuir,4,4,0.0012
deduplicate,4,3,0.0009
typing,4,2,0.0006
transliteration,4,2,0.0006
dimensionalformat,4,2,0.0006
hitqueue,4,1,0.0003
terminsetquery,4,2,0.0006
triangular,4,2,0.0006
mesh,4,2,0.0006
jpountz,4,4,0.0012
basecompositereader,4,1,0.0003
latitude,4,3,0.0009
packedvalue,4,2,0.0006
ann,4,2,0.0006
combined,4,1,0.0003
skipbytes,4,1,0.0003
bytesstore,4,1,0.0003
ides,4,2,0.0006
doublevalues,4,1,0.0003
varhandle,4,2,0.0006
transitive,4,3,0.0009
stacktraces,4,2,0.0006
connector,4,2,0.0006
sqlite,4,2,0.0006
bouncy,4,1,0.0003
xfdl,4,1,0.0003
pdfparser,4,2,0.0006
parsecontext,4,2,0.0006
libpn,4,1,0.0003
undetected,4,1,0.0003
parserchecker,4,1,0.0003
externalparser,4,3,0.0009
tikacli,4,2,0.0006
contenthandler,4,4,0.0012
tikacallable,4,1,0.0003
javaswf,4,1,0.0003
openxml,4,1,0.0003
glacier,4,3,0.0009
blobstorecontext,4,2,0.0006
imageextension,4,2,0.0006
nova,4,3,0.0009
droplet,4,1,0.0003
gem,4,1,0.0003
nodequeueloadmonitor,3,1,0.0003
unclear,3,3,0.0009
universal,3,3,0.0009
capacityresourcevector,3,1,0.0003
subcommand,3,2,0.0006
sre,3,1,0.0003
accessing,3,2,0.0006
boom,3,2,0.0006
circumvent,3,3,0.0009
university,3,3,0.0009
fulfil,3,3,0.0009
preempted,3,3,0.0009
dynamicflexible,3,1,0.0003
customizations,3,3,0.0009
maxcontainerallocation,3,2,0.0006
unspecified,3,3,0.0009
recommended,3,3,0.0009
engineering,3,1,0.0003
widespread,3,3,0.0009
wont,3,3,0.0009
diagnosticservice,3,1,0.0003
entries,3,3,0.0009
forwarding,3,3,0.0009
elif,3,1,0.0003
jstacks,3,2,0.0006
unregister,3,3,0.0009
initialisation,3,3,0.0009
misc,3,3,0.0009
capacityschedulerconfiguration,3,2,0.0006
initscheduler,3,1,0.0003
rangerconfiguration,3,1,0.0003
addresourceifreadable,3,1,0.0003
cloudera,3,2,0.0006
parseandconvert,3,2,0.0006
overuse,3,2,0.0006
daily,3,2,0.0006
containerstate,3,2,0.0006
equally,3,3,0.0009
expiration,3,3,0.0009
boxplot,3,1,0.0003
iops,3,2,0.0006
responsive,3,3,0.0009
flood,3,3,0.0009
oci,3,2,0.0006
fan,3,2,0.0006
evenly,3,3,0.0009
libudev,3,1,0.0003
trend,3,3,0.0009
rise,3,3,0.0009
acceleration,3,3,0.0009
registered,3,3,0.0009
clientimpl,3,2,0.0006
preparation,3,3,0.0009
defeat,3,3,0.0009
inlining,3,2,0.0006
gpudevice,3,1,0.0003
discus,3,2,0.0006
approve,3,3,0.0009
submarine,3,2,0.0006
orchestrate,3,3,0.0009
structured,3,3,0.0009
uam,3,2,0.0006
fledge,3,3,0.0009
faithfully,3,2,0.0006
stdio,3,1,0.0003
intercept,3,3,0.0009
felt,3,3,0.0009
timelinereaderserver,3,2,0.0006
overallocation,3,3,0.0009
calculated,3,3,0.0009
spreadsheet,3,3,0.0009
countable,3,3,0.0009
resolver,3,3,0.0009
synchronous,3,3,0.0009
amrmclientrelayer,3,2,0.0006
schedulingrequest,3,1,0.0003
wan,3,3,0.0009
nowadays,3,3,0.0009
phenomenon,3,3,0.0009
javasandbox,3,1,0.0003
initiation,3,2,0.0006
getcontainers,3,2,0.0006
reveal,3,3,0.0009
composition,3,3,0.0009
restartable,3,3,0.0009
ahswebservice,3,3,0.0009
unfair,3,3,0.0009
crunch,3,3,0.0009
enabled,3,3,0.0009
blockmanagement,3,1,0.0003
rmwebservicesprotocol,3,3,0.0009
commitment,3,2,0.0006
ddos,3,3,0.0009
appplacementallocator,3,3,0.0009
resoucemanager,3,3,0.0009
getapplications,3,3,0.0009
sigterm,3,2,0.0006
noderesourcemonitorimpl,3,1,0.0003
auxservices,3,2,0.0006
callqueue,3,2,0.0006
webserver,3,3,0.0009
unblock,3,3,0.0009
mechanic,3,3,0.0009
evict,3,2,0.0006
applicationmasternotregisteredexception,3,2,0.0006
forced,3,3,0.0009
onboard,3,3,0.0009
znode,3,3,0.0009
retrypolicy,3,2,0.0006
schedulingrequests,3,2,0.0006
updatenoderesource,3,2,0.0006
leftnoteasy,3,3,0.0009
allocationtagsmanager,3,2,0.0006
assigned,3,2,0.0006
cancelation,3,3,0.0009
centrally,3,3,0.0009
dictate,3,3,0.0009
horizontally,3,2,0.0006
correlate,3,2,0.0006
localresources,3,2,0.0006
localresource,3,3,0.0009
yarnfile,3,2,0.0006
accelerate,3,3,0.0009
emergency,3,1,0.0003
clientrm,3,3,0.0009
getnodes,3,3,0.0009
checkpointed,3,2,0.0006
formal,3,3,0.0009
getresourceusage,3,1,0.0003
blow,3,3,0.0009
containerimpl,3,2,0.0006
loose,3,3,0.0009
quorum,3,3,0.0009
kerberized,3,2,0.0006
boot,3,3,0.0009
indirectly,3,3,0.0009
nodel,3,1,0.0003
firstly,3,3,0.0009
blank,3,3,0.0009
spam,3,3,0.0009
incr,3,1,0.0003
gigabit,3,1,0.0003
ethernet,3,1,0.0003
continuousschedulingthread,3,1,0.0003
sigkill,3,2,0.0006
promising,3,3,0.0009
nullpointerexception,3,2,0.0006
doprivileged,3,3,0.0009
applicationclientprotocolpbclientimpl,3,2,0.0006
refers,3,3,0.0009
polish,3,2,0.0006
killed,3,3,0.0009
focussing,3,3,0.0009
proposes,3,3,0.0009
paused,3,2,0.0006
thead,3,2,0.0006
remotecluster,3,1,0.0003
reorder,3,2,0.0006
closer,3,3,0.0009
assure,3,3,0.0009
scanning,3,3,0.0009
linkedin,3,2,0.0006
undesirable,3,3,0.0009
knob,3,3,0.0009
containerlaunch,3,3,0.0009
taskattemptimpl,3,2,0.0006
yarnchild,3,3,0.0009
portability,3,2,0.0006
mar,3,3,0.0009
blocker,3,3,0.0009
mrjob,3,3,0.0009
downgrade,3,2,0.0006
interruption,3,2,0.0006
changing,3,3,0.0009
gcores,3,1,0.0003
unattached,3,1,0.0003
initialized,3,2,0.0006
updating,3,3,0.0009
eventual,3,3,0.0009
chat,3,3,0.0009
curino,3,1,0.0003
jul,3,1,0.0003
subramaniam,3,1,0.0003
venkatraman,3,1,0.0003
krishnan,3,1,0.0003
channapattan,3,1,0.0003
essential,3,3,0.0009
subtask,3,3,0.0009
night,3,3,0.0009
predictably,3,3,0.0009
edw,3,1,0.0003
bookkeeping,3,3,0.0009
greedy,3,2,0.0006
proof,3,3,0.0009
preferably,3,3,0.0009
preemptable,3,2,0.0006
downloads,3,3,0.0009
diskchecker,3,1,0.0003
modifying,3,3,0.0009
outline,3,3,0.0009
whitelisting,3,2,0.0006
slas,3,3,0.0009
aggregatedlogsblock,3,2,0.0006
designate,3,3,0.0009
appattempt,3,3,0.0009
penalize,3,3,0.0009
unavoidable,3,3,0.0009
sole,3,3,0.0009
friend,3,3,0.0009
affected,3,3,0.0009
inherent,3,3,0.0009
inflight,3,2,0.0006
taskumbilicalprotocol,3,3,0.0009
sda,3,1,0.0003
reservationallocation,3,1,0.0003
fifocomparator,3,1,0.0003
fifoorderingpolicy,3,2,0.0006
completes,3,3,0.0009
rethink,3,3,0.0009
nonexclusive,3,1,0.0003
reserved,3,3,0.0009
complication,3,3,0.0009
ssds,3,3,0.0009
hdd,3,3,0.0009
entityfiletimelinestore,3,1,0.0003
conform,3,3,0.0009
leveldbtimelinestore,3,2,0.0006
nodelabelsmanager,3,3,0.0009
book,3,3,0.0009
rat,3,2,0.0006
doable,3,3,0.0009
scaling,3,3,0.0009
packing,3,3,0.0009
heartbeating,3,3,0.0009
needlessly,3,3,0.0009
prolong,3,3,0.0009
timelineserver,3,3,0.0009
nodelabelsprovider,3,2,0.0006
proxying,3,3,0.0009
promptly,3,3,0.0009
historical,3,3,0.0009
allocaterequest,3,3,0.0009
allocateresponse,3,3,0.0009
accumulated,3,3,0.0009
executable,3,3,0.0009
emption,3,3,0.0009
finite,3,3,0.0009
analytic,3,2,0.0006
lowcost,3,1,0.0003
conventional,3,3,0.0009
draft,3,3,0.0009
uniqueness,3,2,0.0006
impractical,3,3,0.0009
mrjobconfig,3,3,0.0009
arrange,3,3,0.0009
resourceusage,3,2,0.0006
unwanted,3,3,0.0009
timelineentity,3,1,0.0003
ipv,3,3,0.0009
outbound,3,2,0.0006
rigid,3,3,0.0009
disconnect,3,1,0.0003
syncconnected,3,1,0.0003
clientcnxn,3,2,0.0006
eventthread,3,1,0.0003
optimally,3,3,0.0009
reconnected,3,1,0.0003
yarnapplication,3,1,0.0003
adverse,3,3,0.0009
clustering,3,2,0.0006
convey,3,3,0.0009
sentry,3,1,0.0003
ficaschedulerapp,3,2,0.0006
augment,3,3,0.0009
localrm,3,2,0.0006
haul,3,2,0.0006
yarnclientimpl,3,3,0.0009
scm,3,2,0.0006
shim,3,3,0.0009
conservative,3,3,0.0009
rebalancing,3,3,0.0009
overloaded,3,3,0.0009
loaded,3,2,0.0006
libs,3,3,0.0009
elect,3,3,0.0009
recovered,3,3,0.0009
outgo,3,2,0.0006
predictive,3,1,0.0003
adversely,3,3,0.0009
persistence,3,3,0.0009
manipulation,3,3,0.0009
wsce,3,2,0.0006
worse,3,3,0.0009
resourcetracker,3,2,0.0006
amrmclientasync,3,3,0.0009
elegant,3,3,0.0009
lrpc,3,1,0.0003
specifier,3,1,0.0003
volunteer,3,3,0.0009
timelinedatamanager,3,1,0.0003
addr,3,2,0.0006
containermgrproxy,3,1,0.0003
assigncontainers,3,3,0.0009
pollute,3,3,0.0009
relinquish,3,2,0.0006
halve,3,2,0.0006
sanitize,3,3,0.0009
createasuser,3,2,0.0006
tcb,3,2,0.0006
solely,3,3,0.0009
waitfor,3,2,0.0006
expected,3,3,0.0009
responds,3,3,0.0009
loc,3,3,0.0009
redistribute,3,3,0.0009
refreshqueue,3,2,0.0006
rebalance,3,2,0.0006
interpretation,3,3,0.0009
decreased,3,2,0.0006
jobjar,3,3,0.0009
rmcontext,3,2,0.0006
repopulate,3,3,0.0009
chosen,3,3,0.0009
assigns,3,3,0.0009
excess,3,3,0.0009
unreserve,3,3,0.0009
securely,3,3,0.0009
nodename,3,2,0.0006
restricted,3,3,0.0009
executables,3,2,0.0006
desktop,3,3,0.0009
xeon,3,3,0.0009
fertile,3,3,0.0009
invaluable,3,3,0.0009
innovation,3,3,0.0009
chart,3,3,0.0009
tokenselectors,3,2,0.0006
procfsbasedprocesstree,3,2,0.0006
flavor,3,3,0.0009
sudo,3,1,0.0003
burn,3,2,0.0006
whoever,3,3,0.0009
containerrequest,3,1,0.0003
tokenidentifier,3,1,0.0003
lend,3,3,0.0009
rmappimpl,3,1,0.0003
applicationreport,3,2,0.0006
chronological,3,2,0.0006
integral,3,3,0.0009
handy,3,3,0.0009
rip,3,3,0.0009
drf,3,2,0.0006
bill,3,3,0.0009
cancellation,3,3,0.0009
diverse,3,3,0.0009
reallocation,3,1,0.0003
routinely,3,3,0.0009
resubmit,3,3,0.0009
registerwithrm,3,2,0.0006
socketchannelimpl,3,1,0.0003
reportinterruptafterwait,3,2,0.0006
await,3,2,0.0006
avail,3,3,0.0009
proposed,3,3,0.0009
survive,3,3,0.0009
strike,3,3,0.0009
summarize,3,3,0.0009
proportionally,3,3,0.0009
failing,3,2,0.0006
everytime,3,3,0.0009
dos,3,3,0.0009
decommissioningnodeswatcher,3,1,0.0003
sssd,3,1,0.0003
winbind,3,1,0.0003
dumb,3,2,0.0006
tuning,3,3,0.0009
inodes,3,1,0.0003
someuser,3,1,0.0003
somegroup,3,1,0.0003
incubate,3,3,0.0009
retentionmillis,3,1,0.0003
retentionsecs,3,1,0.0003
millis,3,2,0.0006
logaggregationfilecontroller,3,1,0.0003
testlogaggregationfilecontrollerfactory,3,1,0.0003
controllername,3,1,0.0003
personal,3,3,0.0009
deserialisation,3,1,0.0003
ysoserial,3,1,0.0003
fileupload,3,2,0.0006
hibernate,3,2,0.0006
subtle,3,2,0.0006
angular,3,1,0.0003
concurrentusersmanager,3,1,0.0003
jdofederationstatestore,3,1,0.0003
abstractleafqueue,3,1,0.0003
pollution,3,3,0.0009
proxyuser,3,1,0.0003
preemptible,3,2,0.0006
abortable,3,2,0.0006
multioutput,3,1,0.0003
shoot,3,3,0.0009
rmcontainerallocator,3,2,0.0006
increased,3,3,0.0009
netty,3,2,0.0006
sendfile,3,1,0.0003
linereader,3,2,0.0006
billion,3,3,0.0009
mintruncatelenght,3,1,0.0003
thrown,3,3,0.0009
compiled,3,3,0.0009
mapoutput,3,2,0.0006
subtasks,3,3,0.0009
delimit,3,2,0.0006
mergemanagerimpl,3,1,0.0003
mine,3,3,0.0009
shorten,3,3,0.0009
cla,3,1,0.0003
crla,3,1,0.0003
shelf,3,2,0.0006
datatypes,3,3,0.0009
breakdown,3,2,0.0006
suboptimal,3,3,0.0009
megabyte,3,3,0.0009
upcoming,3,3,0.0009
ala,3,3,0.0009
multithreading,3,2,0.0006
hostlist,3,1,0.0003
addall,3,2,0.0006
embrace,3,3,0.0009
redesign,3,2,0.0006
mapoutputbuffer,3,2,0.0006
severe,3,3,0.0009
necessity,3,3,0.0009
reliance,3,3,0.0009
singlejobcounter,3,1,0.0003
setoutputformatclass,3,2,0.0006
decompressor,3,3,0.0009
upfront,3,3,0.0009
pgp,3,2,0.0006
alias,3,3,0.0009
strength,3,3,0.0009
expense,3,3,0.0009
profiling,3,2,0.0006
refined,3,2,0.0006
rdma,3,1,0.0003
tenzing,3,2,0.0006
tracebuilder,3,3,0.0009
usecases,3,2,0.0006
clk,3,1,0.0003
dis,3,1,0.0003
six,3,3,0.0009
foldl,3,1,0.0003
tfiles,3,1,0.0003
indexedinputformat,3,1,0.0003
owen,3,3,0.0009
taskcompletionevents,3,2,0.0006
modeling,3,3,0.0009
nativemapoutputcollector,3,1,0.0003
identitymapper,3,2,0.0006
stub,3,1,0.0003
iarchive,3,1,0.0003
selector,3,2,0.0006
closed,3,3,0.0009
taskattemptcontext,3,1,0.0003
reed,3,2,0.0006
solomon,3,2,0.0006
categorize,3,3,0.0009
immutablebyteswritable,3,1,0.0003
transmit,3,3,0.0009
chmod,3,1,0.0003
csvtextinputformat,3,1,0.0003
recomputing,3,3,0.0009
dependence,3,3,0.0009
simplifies,3,3,0.0009
maprunner,3,1,0.0003
downtime,3,3,0.0009
emulins,3,1,0.0003
symlink,3,2,0.0006
mapreductions,3,1,0.0003
modest,3,3,0.0009
tuples,3,3,0.0009
speculate,3,2,0.0006
engage,3,3,0.0009
vlong,3,2,0.0006
getrecordwriter,3,2,0.0006
setmetadata,3,1,0.0003
cooperative,3,3,0.0009
simultaneous,3,3,0.0009
taskcontroller,3,3,0.0009
vaidya,3,2,0.0006
setcombinerclass,3,1,0.0003
slowness,3,3,0.0009
summer,3,3,0.0009
wake,3,2,0.0006
timing,3,2,0.0006
realistic,3,3,0.0009
outofmemoryerrors,3,2,0.0006
packaging,3,2,0.0006
homogeneous,3,2,0.0006
serializable,3,3,0.0009
taskmemorymanagerthread,3,1,0.0003
benchmarking,3,3,0.0009
productive,3,3,0.0009
inputsplit,3,1,0.0003
statistical,3,2,0.0006
bounded,3,2,0.0006
textual,3,3,0.0009
flat,3,3,0.0009
identifiable,3,3,0.0009
compiler,3,3,0.0009
reimplement,3,3,0.0009
ragzipinputformat,3,1,0.0003
unioninputformat,3,1,0.0003
filterinputformat,3,1,0.0003
keyvaluepair,3,1,0.0003
newinputs,3,1,0.0003
alternately,3,3,0.0009
separator,3,2,0.0006
fetching,3,3,0.0009
taskids,3,1,0.0003
compareto,3,2,0.0006
postingsenum,3,2,0.0006
prohibit,3,3,0.0009
inherited,3,2,0.0006
noticeable,3,3,0.0009
jeff,3,3,0.0009
copyright,3,1,0.0003
material,3,3,0.0009
acknowledgment,3,1,0.0003
implied,3,2,0.0006
liability,3,2,0.0006
doug,3,3,0.0009
getsimilarity,3,2,0.0006
hitdocs,3,2,0.0006
jndi,3,1,0.0003
jboss,3,2,0.0006
documentwriter,3,2,0.0006
preset,3,2,0.0006
relational,3,3,0.0009
docstore,3,1,0.0003
explictly,3,3,0.0009
fun,3,3,0.0009
christian,3,3,0.0009
subsearchers,3,1,0.0003
inadvertently,3,2,0.0006
queryfactoryimpl,3,1,0.0003
disjunctionscorer,3,1,0.0003
writebyte,3,3,0.0009
stopword,3,2,0.0006
hasnorms,3,1,0.0003
dbdirectory,3,2,0.0006
testdbindex,3,1,0.0003
gigantic,3,3,0.0009
indexes,3,3,0.0009
relevancy,3,2,0.0006
exponent,3,2,0.0006
mantissa,3,2,0.0006
laststring,3,1,0.0003
nextstring,3,1,0.0003
crud,3,1,0.0003
testfieldsreader,3,1,0.0003
borrow,3,3,0.0009
bitwise,3,2,0.0006
instantiatedindex,3,1,0.0003
renamefile,3,1,0.0003
interleaved,3,2,0.0006
road,3,3,0.0009
curve,3,3,0.0009
equation,3,2,0.0006
generalization,3,3,0.0009
reacts,3,3,0.0009
termfreqs,3,2,0.0006
positionstokenselector,3,1,0.0003
selects,3,2,0.0006
wider,3,3,0.0009
ubuntu,3,3,0.0009
tfv,3,1,0.0003
sneaky,3,3,0.0009
rewind,3,2,0.0006
inspection,3,3,0.0009
frustrating,3,3,0.0009
cartridge,3,1,0.0003
marcelo,3,1,0.0003
bouncycastle,3,1,0.0003
sufficiently,3,3,0.0009
bitvector,3,3,0.0009
convince,3,3,0.0009
mergenorms,3,1,0.0003
concentrate,3,3,0.0009
resident,3,3,0.0009
adversary,3,2,0.0006
walker,3,2,0.0006
dus,3,1,0.0003
monotonic,3,3,0.0009
doctor,3,1,0.0003
doctorid,3,1,0.0003
getpostingsformatforfield,3,2,0.0006
todos,3,3,0.0009
dramatic,3,3,0.0009
pad,3,3,0.0009
reimplemented,3,3,0.0009
compoundfilereader,3,2,0.0006
csindexinput,3,2,0.0006
refill,3,1,0.0003
multimmapindexinput,3,2,0.0006
modulo,3,1,0.0003
numericutils,3,3,0.0009
axiomatic,3,1,0.0003
fieldinvertstate,3,1,0.0003
statswriter,3,1,0.0003
concurrentmergescheduler,3,3,0.0009
deletedocument,3,3,0.0009
standardqueryparser,3,3,0.0009
coreparser,3,2,0.0006
segmentcorereaders,3,3,0.0009
facetsaggregator,3,2,0.0006
getvalueof,3,1,0.0003
weird,3,3,0.0009
docvaluesformat,3,3,0.0009
legal,3,2,0.0006
transposition,3,1,0.0003
def,3,1,0.0003
dude,3,1,0.0003
tvf,3,2,0.0006
sortedsetdocvalues,3,3,0.0009
comp,3,2,0.0006
phonetic,3,2,0.0006
wich,3,2,0.0006
reusestrategy,3,2,0.0006
privately,3,3,0.0009
bullet,3,3,0.0009
solves,3,3,0.0009
docconsumer,3,1,0.0003
freqproxtermswriter,3,2,0.0006
fdx,3,2,0.0006
termsfilter,3,2,0.0006
unifiedname,3,1,0.0003
wrapped,3,3,0.0009
formula,3,3,0.0009
edismax,3,3,0.0009
dismax,3,2,0.0006
union,3,3,0.0009
timsort,3,2,0.0006
mutablevalue,3,2,0.0006
constantly,3,3,0.0009
filterreader,3,3,0.0009
normsproducer,3,2,0.0006
fieldsproducer,3,2,0.0006
binarydocvalues,3,2,0.0006
simpletextcodec,3,2,0.0006
randomizedrunner,3,1,0.0003
randomness,3,2,0.0006
offload,3,3,0.0009
indexingchain,3,3,0.0009
christmas,3,1,0.0003
collationkeyfilter,3,3,0.0009
wildcardquery,3,3,0.0009
disjunctionmaxquery,3,2,0.0006
openjdk,3,3,0.0009
exploration,3,3,0.0009
antlr,3,1,0.0003
accountable,3,3,0.0009
startoffset,3,2,0.0006
weightedspantermextractor,3,2,0.0006
unlock,3,2,0.0006
scary,3,3,0.0009
laptop,3,3,0.0009
entered,3,2,0.0006
topn,3,3,0.0009
genre,3,2,0.0006
movie,3,2,0.0006
sci,3,2,0.0006
exceptional,3,2,0.0006
getleafcollector,3,1,0.0003
mobile,3,2,0.0006
colleague,3,3,0.0009
muir,3,2,0.0006
mccandless,3,3,0.0009
divisor,3,1,0.0003
numerictokenstream,3,3,0.0009
fsync,3,3,0.0009
intellij,3,2,0.0006
multiterm,3,2,0.0006
queryparserbase,3,2,0.0006
querybuilder,3,3,0.0009
standardcodec,3,2,0.0006
structural,3,3,0.0009
termshashperfield,3,3,0.0009
longa,3,1,0.0003
bytesa,3,1,0.0003
longb,3,1,0.0003
quiet,3,3,0.0009
slowmultireaderwrapper,3,2,0.0006
fsa,3,1,0.0003
hppc,3,3,0.0009
gmail,3,3,0.0009
disjoint,3,3,0.0009
readlong,3,3,0.0009
interoperability,3,2,0.0006
replicator,3,2,0.0006
readerandlivedocs,3,1,0.0003
vast,3,3,0.0009
ngramtokenizer,3,1,0.0003
defg,3,1,0.0003
tokenize,3,2,0.0006
pointsonly,3,2,0.0006
geonames,3,3,0.0009
timelimitingcollector,3,2,0.0006
casing,3,2,0.0006
linguist,3,2,0.0006
benchmarked,3,3,0.0009
searchertaxonomymanager,3,1,0.0003
ipadic,3,2,0.0006
subtitle,3,1,0.0003
benchmarks,3,3,0.0009
indexoptions,3,2,0.0006
inverse,3,3,0.0009
totalboost,3,1,0.0003
indexinputs,3,3,0.0009
wkt,3,1,0.0003
surprising,3,3,0.0009
compressing,3,1,0.0003
uncompressed,3,3,0.0009
nonemptyfieldquery,3,1,0.0003
asterisk,3,2,0.0006
shapematcher,3,1,0.0003
shapevalues,3,1,0.0003
functionvalues,3,2,0.0006
surprise,3,3,0.0009
leafcollector,3,2,0.0006
setnextreader,3,3,0.0009
therein,3,3,0.0009
fieldcomparatorsource,3,3,0.0009
intencoder,3,2,0.0006
categorydocumentbuilder,3,2,0.0006
intsref,3,1,0.0003
song,3,2,0.0006
daterangeprefixtree,3,2,0.0006
standpoint,3,3,0.0009
lightautomaton,3,1,0.0003
busch,3,3,0.0009
querynodetree,3,1,0.0003
pooledsegmentreader,3,1,0.0003
trierange,3,2,0.0006
enwikidocmaker,3,2,0.0006
docmakers,3,1,0.0003
slicedindexinput,3,1,0.0003
clever,3,3,0.0009
byteblockref,3,1,0.0003
cloning,3,2,0.0006
ascii,3,3,0.0009
german,3,1,0.0003
sud,3,1,0.0003
simplefs,3,2,0.0006
tokenizing,3,3,0.0009
slash,3,1,0.0003
quadprefixtree,3,2,0.0006
russian,3,2,0.0006
iso,3,3,0.0009
pruning,3,2,0.0006
sight,3,3,0.0009
indexfieldcache,3,1,0.0003
strengthen,3,3,0.0009
cms,3,2,0.0006
immense,3,2,0.0006
reopens,3,3,0.0009
lnu,3,2,0.0006
john,3,2,0.0006
sysprops,3,1,0.0003
locale,3,2,0.0006
cachingwrapperquery,3,2,0.0006
setonce,3,1,0.0003
fillfields,3,2,0.0006
segmentreaderfactory,3,1,0.0003
remap,3,2,0.0006
customscorequery,3,1,0.0003
perthread,3,1,0.0003
consolidation,3,3,0.0009
tailoring,3,1,0.0003
herein,3,3,0.0009
rotation,3,1,0.0003
spanscorer,3,2,0.0006
languages,3,3,0.0009
statefulfilter,3,1,0.0003
nrtsuggester,3,2,0.0006
contextsuggestfield,3,1,0.0003
contextquery,3,1,0.0003
bits,3,2,0.0006
trained,3,3,0.0009
sortednumeric,3,2,0.0006
geopoint,3,3,0.0009
onemerge,3,1,0.0003
nicely,3,2,0.0006
tinker,3,3,0.0009
convex,3,2,0.0006
mikemccand,3,3,0.0009
planar,3,1,0.0003
pnpoly,3,1,0.0003
luceneutil,3,3,0.0009
datastructure,3,2,0.0006
passage,3,3,0.0009
cbc,3,1,0.0003
daddywri,3,3,0.0009
mutablevalues,3,1,0.0003
geopointtermsenum,3,1,0.0003
substitution,3,2,0.0006
biginteger,3,2,0.0006
rangefield,3,2,0.0006
absurdly,3,2,0.0006
worthy,3,3,0.0009
geopaths,3,1,0.0003
perpendicular,3,1,0.0003
termvectorsformat,3,2,0.0006
bytebufferindexinput,3,1,0.0003
collectormanagers,3,2,0.0006
timeexceededexception,3,1,0.0003
collectionterminatedexception,3,1,0.0003
indexordocvaluesquery,3,1,0.0003
subfieldanalyzer,3,1,0.0003
subfield,3,1,0.0003
offsetsenum,3,2,0.0006
queryrewriter,3,1,0.0003
boostquery,3,2,0.0006
closesubreaders,3,1,0.0003
detach,3,2,0.0006
bkdreader,3,2,0.0006
mutablepointvalues,3,2,0.0006
specialization,3,1,0.0003
bufferedupdates,3,1,0.0003
coveringquery,3,1,0.0003
tessellate,3,1,0.0003
processevents,3,1,0.0003
jmh,3,3,0.0009
charfilter,3,2,0.0006
navigable,3,2,0.0006
mixture,3,2,0.0006
gradlew,3,2,0.0006
ptests,3,2,0.0006
ide,3,3,0.0009
ecj,3,2,0.0006
industry,3,2,0.0006
checkboxes,3,2,0.0006
ooms,3,2,0.0006
rendering,3,2,0.0006
endianness,3,2,0.0006
hnswgraph,3,2,0.0006
fquery,3,1,0.0003
replicationservice,3,1,0.0003
pforutil,3,1,0.0003
reversebytesreader,3,1,0.0003
bytearraydatainput,3,2,0.0006
dwpts,3,1,0.0003
theoretical,3,3,0.0009
numdeletestomerge,3,1,0.0003
asyncprofile,3,1,0.0003
gender,3,2,0.0006
introsorter,3,2,0.0006
spanish,3,1,0.0003
car,3,1,0.0003
olap,3,1,0.0003
gettopchildren,3,2,0.0006
shallow,3,2,0.0006
vorbis,3,1,0.0003
xxe,3,2,0.0006
breaking,3,3,0.0009
parseparams,3,1,0.0003
recursiveparserwrapper,3,2,0.0006
mangle,3,1,0.0003
docx,3,3,0.0009
legitimate,3,3,0.0009
markup,3,3,0.0009
deserialized,3,3,0.0009
metadataextractor,3,2,0.0006
panasonicrawwbinfo,3,1,0.0003
apach,3,3,0.0009
abhijit,3,3,0.0009
rajwade,3,3,0.0009
inputstreams,3,3,0.0009
castle,3,1,0.0003
plexus,3,1,0.0003
objectrecogniser,3,1,0.0003
corenlp,3,1,0.0003
chrismattmann,3,3,0.0009
fieldid,3,1,0.0003
tesseract,3,1,0.0003
pfa,3,1,0.0003
jpg,3,2,0.0006
nativeconstructoraccessorimpl,3,1,0.0003
jaxrs,3,2,0.0006
rdf,3,2,0.0006
turtle,3,1,0.0003
compositeparser,3,2,0.0006
ole,3,3,0.0009
ooxml,3,3,0.0009
textdetector,3,1,0.0003
jukka,3,3,0.0009
zipinputstreamzipentrysource,3,1,0.0003
xpath,3,2,0.0006
gdal,3,1,0.0003
futuretask,3,1,0.0003
tikaexception,3,2,0.0006
qname,3,1,0.0003
thumbnail,3,2,0.0006
tikaconfig,3,2,0.0006
parserconfig,3,1,0.0003
enablefileurl,3,1,0.0003
basepath,3,1,0.0003
tukaani,3,1,0.0003
scientific,3,1,0.0003
azurite,3,1,0.0003
mpu,3,3,0.0009
tenancy,3,1,0.0003
loadbalancer,3,2,0.0006
templateoptions,3,2,0.0006
cloudsigma,3,2,0.0006
nearline,3,1,0.0003
